"0000403804","Rudolf Hinze"
"0000003268","Grand Flora Place"
"0000008200","Schmidt Sued"
"0000400914","Jane Baker08"
"0000403081","Julie Ewing"
"0000405682","Alexander Webley"
"0000404051","Hans Radechovsky"
"0000401925","Andrew King"
"SEM215_11","New Customers f. Product Consulting"
"T-L69C20","Laurent AG"
"0000008210","Schmidt Suedwest"
"0000404533","Esther Cappel"
"0000003269","Scandic Crowne Towers"
"0000400915","Jane Baker09"
"0000403082","Samuel MacColl"
"0000405683","Marion A Barclay"
"0000404052","Georg Mühl"
"0000401926","Robert Barker"
"T-L69C21","Laurent AG"
"SEM215_12","Remaining Small Customers"
"0000003270","Park Lane Hotel And Spa"
"0000400916","Jane Baker10"
"0000404534","Heinrich Wollny"
"0000008500","Supplies Group Pty Ltd"
"0000404053","Martin Recki"
"T-L69C22","Laurent AG"
"0000405684","Milfeddygon Boswell"
"SEM215_2","Becker"
"0000403083","Lisa Mansfield"
"0000401927","Mark W. Morgan"
"0000404535","Konrad Stammer"
"0000404054","Heiko Luttmann"
"0000008501","National Parts Group Pty Ltd"
"0000400917","Jane Baker11"
"0000403084","Philip Mark"
"T-L69C23","Laurent AG"
"0000003271","Media Store"
"0000405685","Dickson Stokes"
"SEM215_3","Schreiber"
"0000404536","Lutz Adam"
"0000401928","Nancy Herter"
"0000404055","Jörn Roggenkamp"
"T-L69C24","Laurent AG"
"0000403085","Ruth Marshall"
"SEM215_4","Müller"
"0000008502","Corporate Consumables Ltd"
"0000405686","Gemma Issacc"
"0000400918","Jane Baker12"
"0000401929","Kevin Adams"
"0000404056","Gerhard Bartsch"
"T-L69C25","Laurent AG"
"0000404537","Regina Haller"
"0000403086","Melanie Martini"
"SEM215_5","Schmidt"
"0000003272","ADCOM COMPUTER"
"0000008765","DuFresne's Customer"
"0000405687","Landscape Williams"
"0000400919","Jane Baker13"
"0000404057","Stefan Sparschuh"
"0000404538","Anna Schiller"
"T-L69C26","Laurent AG"
"0000403087","Christopher May"
"0000401930","Charles Lynch"
"SEM215_6","Schröder"
"0000003273","ALPHA Center"
"0000008801","Always Dipsute"
"0000400920","Jane Baker14"
"0000405688","Somekh Urbanski"
"0000404539","Elise Nutka"
"T-L69C27","Laurent AG"
"0000404058","Wolfgang Müller"
"0000403088","Alyson McCarthy"
"0000401931","Patricia Henkel"
"0000008886","Hamburger Feinkost"
"SEM215_7","Schultz"
"0000003274","High Com"
"0000400921","Jane Baker15"
"0000405689","Wright Design"
"T-L69C28","Laurent AG"
"0000404540","Günter Lindner"
"0000403089","Tom McBride"
"0000404059","Dr. med. Anton Sperschneider"
"0000008887","Paul Johnson"
"0000401932","Pat Knauers"
"SEM215_8","Winkler"
"0000405690","Lindstroem Mullhall"
"0000403090","Adam McPherson"
"0000003275","Tidemann Electronics"
"0000404541","Reinhold Piller"
"0000404060","Dieter Borho"
"T-L69C29","Laurent AG"
"0000400922","Jane Baker16"
"0000008888","Andrew Sands"
"0000403091","Mary Merwin"
"0000405691","Owen Glyn Jones"
"0000401933","Mercedes Bey"
"SEM215_9","New Customers for Product Software"
"0000003276","Global Computers"
"0000404542","Georg Kosalla"
"0000404061","Katrin Peters"
"T-L69C30","Laurent AG"
"0000008889","John Taylor"
"0000405692","Schuyten Anton"
"0000400923","Jane Baker17"
"0000403092","Cindy Mitchell"
"SEMI-CUST1","SEMI-CUST1"
"0000003277","Ketiv Technologies"
"0000404062","Günter Mathia"
"0000401934","Robert Anderson"
"T-S11A00","CompuMax GmbH"
"0000404543","Brigitte Espenhahn"
"0000405693","Esmie Harnieness"
"0000400924","Jane Baker18"
"0000403093","James Moore"
"SM-CUST1","Mr Customer"
"0000404063","Iris Schilling"
"0000401935","Jack Dean"
"0000003278","Pro Com Integrated"
"T-S11A01","CompuMax GmbH"
"0000404544","Michael Hierhammer"
"0000400925","Jane Baker19"
"0000403094","Roger Myers"
"0000405694","Christine Joan"
"SM-DHL","DHL Airways Inc"
"0000404064","Mona Leupold"
"0000401936","Joe Nelson"
"0000008899","Korean Ldt"
"0000003279","Tech Store"
"0000405695","Harry Shutt"
"0000400926","Jane Baker20"
"0000404065","Werner Wölffel"
"0000403095","Edmond Owen"
"SM-LMT","Lockheed Martin"
"0000401937","Kevin Andrew Yang"
"T-S11A02","CompuMax GmbH"
"0000008900","Customer X"
"0000404545","Ursula Speidel"
"0000003280","Wright Technologies"
"0000405696","Duncan Davies"
"0000400927","Jane Baker21"
"0000404066","Nicola Cappiello"
"0000403096","Kathey Ray"
"SM-PWC","PricewaterhouseCoopers LLP"
"0000401938","Tracy Chase"
"T-S11A03","CompuMax GmbH"
"0000404546","Horst Stahl"
"0000400928","Jane Baker22"
"0000009000","Smith central Buying Group"
"0000405697","Geoffrey Moffat"
"0000403097","Johnny Reed"
"SM-SUN","Sun Microsystems\, Inc"
"0000404547","Christa Krug"
"0000404067","Ulrich Himpel"
"0000003285","Tornado Motorsport"
"T-S11A04","CompuMax GmbH"
"0000401939","Tracy Henderson"
"0000009001","Motor City Auto Parts"
"0000403098","Carla Rees"
"0000405698","Linda Jones"
"0000404068","Konrad Eisen"
"SM-TGP","Transcontinental Gas Pipeline"
"T-S11A05","CompuMax GmbH"
"0000009100","Smith north"
"0000401940","Alex Chang"
"0000400929","Jane Baker23"
"0000003286","Hotshot Racing"
"0000404548","Irmtraud Finke"
"0000403099","Maria Reilly"
"0000405699","Alan Marianne"
"0000404069","Christina Neuber"
"SMBONE","SMBone Mega Store"
"T-S11A06","CompuMax GmbH"
"0000401941","Steve Hunter"
"0000009150","National Distributors\, INc"
"0000404070","Wilhelm Wolff"
"0000403100","George Rashid"
"0000404549","Edgar Springer"
"T-S11A07","CompuMax GmbH"
"SMI-CUS1","SMI Customer"
"0000003287","Tornado Motorsports"
"0000405700","John Bridget"
"0000401942","Agnes Ewing"
"0000400930","Jane Baker24"
"0000404071","Konrad Oppermann"
"0000403101","Paul Richards"
"0000009160","National Wholesalers\, Inc (POD)"
"T-S11A08","CompuMax GmbH"
"0000404550","Holger Marquardsen"
"0000003288","Sunshine Racing"
"0000404072","Christel Schiller"
"0000405701","David Peter"
"0000403102","Jack Riker"
"0000401943","Albert Winter"
"0000400980","Mark Freeman"
"0000009170","National Services\, Inc"
"SMIBUYER","SMIBUYER"
"0000404551","Wolfgang Abs"
"T-S11A09","CompuMax GmbH"
"0000405702","Michael Gowan"
"0000403103","Lucy Robb"
"0000404073","Elisabeth Petersen"
"0000009200","Smith South"
"0000401944","Edward Curtis"
"SMIORGABUY","SMIORGABUY"
"0000401014","Mike Tyson"
"0000404552","Andreas Lindner"
"0000003289","Faststream Motorsports"
"T-S11A10","CompuMax GmbH"
"0000405703","Roger Williams"
"0000403104","Dan Rollins"
"0000404074","Herbert Lehnecke"
"0000009263","Ander Group"
"0000401015","SANDRA BLANCO"
"0000401945","Peter Morrison"
"SM_COMPANY","Supermart Company"
"0000404553","Joachim Kind"
"0000403105","Mick Roy"
"T-S11A11","CompuMax GmbH"
"0000009876","Millers Inc."
"0000003295","Dial All Inc."
"0000405704","Charles Dafis"
"0000401016","JANE BOA"
"0000404075","Anna Neff"
"0000401946","Douglas Gonzales"
"0000404554","Martha Schilling"
"0000403106","Sue Ryan"
"SOMMER0901","Sommer Market Distribution Center"
"0000009999","Kunde SD"
"T-S11A12","CompuMax GmbH"
"0000401017","JANET BOLKER"
"0000401947","Johny Robertson"
"0000404555","Helene Schiller"
"0000003296","SF Global Comms. Inc"
"0000404076","Sandra Saar"
"0000010000","IDES AG"
"0000405705","Lesley Calkin"
"0000403107","Susan Sand"
"SP331001","Customer Cagliari"
"T-S11A13","CompuMax GmbH"
"0000401948","Peter Deford"
"0000401018","LORI BOND"
"0000404556","Karl Lesczenski"
"0000003297","Big Apple Telco Inc."
"0000404077","Harald Nagel"
"0000010001","Biker GmbH"
"0000405706","Brian Dwyer"
"SS_CUST_01","SS Customer 01"
"T-S11A14","CompuMax GmbH"
"0000403108","Paula Shields"
"0000401949","Janett Garib"
"0000401019","MARIE BOOTHBY"
"0000003300","Booktree Inc."
"0000404557","Stefan Lesczenski"
"0000404078","Hans-Joachim Hamacher"
"0000010002","Zuber AG"
"0000405707","Qvarsell Davies"
"SS_CUST_02","SS Customer 02"
"0000401950","David Iams"
"0000401020","MARIE BORN"
"T-S11A15","CompuMax GmbH"
"0000003305","Sam's Bait & Tackle"
"0000403109","Peter Sherman"
"0000404558","Käthe Schilling"
"0000404079","Nina Hincke"
"0000405708","Mike Hall"
"0000010003","Feuerwehr Tuning AG"
"0000401951","Chris Fisher"
"0000401021","MARIE BRADLEY"
"0000403110","Jeff Shriver"
"SS_CUST_03","SS Customer 03"
"T-S11A16","CompuMax GmbH"
"0000003330","CYCLE CONCEPTS"
"0000404559","Manfred Schiller"
"0000405709","Alwyn Chronis"
"0000404080","Günter Schlingmann"
"0000010004","Walther Maschinenbau GmbH"
"SS_CUST_04","SS Customer 04"
"0000401952","Jutta Kleven"
"T-S11A17","CompuMax GmbH"
"0000403111","David Singer"
"0000404560","Brigitte Kroneder"
"0000003331","CYCLE CONCEPTS NORTH"
"0000405710","Martin Owen"
"0000401022","SUZANNE BRATTSTRÖM"
"0000404081","Otto Klengel"
"0000010005","Schnelle Feuerwehr"
"SS_CUST_05","SS Customer 05"
"T-S11A18","CompuMax GmbH"
"0000401953","Ronald MacLean"
"0000403112","John Snyder"
"0000404561","Haydar Knorr"
"0000405711","Wain Bradley"
"0000003333","PC Buyer\, Inc."
"0000010009","Einmalkunde"
"SS_CUST_06","SS Customer 06"
"0000401023","SUZANNE BROOKS"
"0000404082","Lana Schierholz"
"T-S11A19","CompuMax GmbH"
"0000401954","Anne Calligan"
"0000403113","Albert Sparks"
"0000405712","Alexander Erling"
"0000404562","Björn Knoll"
"0000003340","MOTORCYCLE SHOP INC."
"T-S11A20","CompuMax GmbH"
"0000401024","SUZANNE BROWN"
"0000010101","Teheran Trading Company Ltd."
"0000401955","Geoffrey Hampton"
"0000404083","Thomas Halfar"
"0000404563","Christian Borstel"
"0000403114","Anne Stevens"
"0000405713","Daniel Abbott"
"0000003350","Suffix Manufacturing Co."
"T-S11A21","CompuMax GmbH"
"0000010203","Agri Food Inc"
"0000401025","MARIE BURGOYNE"
"SS_CUST_07","SS Customer 07"
"0000401956","Don Hammer"
"0000404084","Erika Lautenbach"
"0000404564","Franz Balluer"
"0000405714","Cig Proffitt"
"0000403115","Scott Swann"
"T-S11A22","CompuMax GmbH"
"0000011095","Stralsunder Schiffsbau"
"SS_CUST_08","SS Customer 08"
"0000401026","Pet Baker"
"0000401957","Michael Smith"
"0000003355","Delaware Valley Plumbing"
"0000403116","Stephen Swift"
"0000404565","Volker Kornberger"
"0000404085","Markus Markiewitz"
"T-S11A23","CompuMax GmbH"
"0000011111","Treasury Customer"
"0000405715","Robert O'brien"
"0000401958","Julia Yang"
"0000401027","JANE GALLEGOS"
"SS_CUST_09","SS Customer 09"
"0000403117","Taffy Damron"
"0000404566","Dorothea Saemann"
"0000003360","Anderson Manufacturing Inc."
"0000404086","Michaela Lerner"
"T-S11A24","CompuMax GmbH"
"0000011112","Miller Inc."
"0000401028","JANE GANN"
"SS_CUST_10","SS Customer 10"
"0000405716","Alwyn Evans"
"0000403118","Simon Dane"
"0000404567","Hans-Jürgen Stephan"
"0000401959","Maria Cooper"
"0000404087","Manfred Nußbaum"
"0000011113","Myers Corp."
"STAUDER","Stauder Debitor"
"0000003370","Northwestern High Tech Division"
"0000401029","LORI GASSOL"
"0000403119","Patrick Davies"
"T-S11A25","CompuMax GmbH"
"0000405717","Joan Smith"
"0000401960","Silvia Loo"
"0000404568","Judith Singer"
"0000011114","Watson & Watson"
"T-BIKE01","Bike Shop"
"0000404088","Maria Pichlmayer"
"0000300755","Colour Prep\, Inc."
"0000403120","Helen Dewey"
"0000003380","Technical Expert Manufacturing"
"0000405718","Pauline Lucas"
"T-S11A26","CompuMax GmbH"
"0000404569","Agnes Keim"
"0000401961","Patrick Miller"
"T-BIKE02","Bike Shop"
"0000011115","Andrews & Co."
"0000403121","Ramsey Dodge"
"0000404089","Tamara Pietsch"
"0000003390","Toro Motor Company"
"0000300756","R. R. Donnelley"
"T-S11A27","CompuMax GmbH"
"0000405719","Brigit Stagg"
"0000404570","Albert Oberschelp"
"0000401962","Dominique Shariffit"
"T-BIKE03","Bike Shop"
"0000403122","Stella Dodds"
"0000404090","Gerhard Leschkowitz"
"0000011451","PR Electronics France"
"T-S11A28","CompuMax GmbH"
"0000401963","Sarah Grant"
"0000404571","Harry Geiger"
"0000405720","Jim Owen"
"0000003391","Meyers Real Estate AG"
"0000403123","Cornelius Drake"
"T-BIKE04","Bike Shop"
"0000404091","Robert Niemeyer"
"0000300757","Sierra Pacific Lithographics"
"T-S11A29","CompuMax GmbH"
"0000401964","Patricia Hopkins"
"0000011701","Waffles and Wafers Schwerin"
"0000404572","Swetlana Marxen"
"T-BIKE05","Bike Shop"
"0000403124","Edward Dunn"
"0000003400","Hershay Corporation"
"0000404092","Ingrid Redlich"
"0000405721","Mali Jackson"
"T-S11A30","CompuMax GmbH"
"0000300758","Conde Nast Publications"
"0000401965","Jenna Trully"
"0000404573","Ina Hinz"
"0000011702","Waffles and Wafers Bullard"
"T-BIKE06","Bike Shop"
"0000403125","Kathleen Kane"
"0000405722","Robert Kevin"
"0000401966","Rodriguez O'Hara"
"T-S11B00","PC-World Stuttgart KG"
"0000404574","Nelli Geiger"
"0000003401","Hershay Foods - Orlando"
"T-BIKE07","Bike Shop"
"0000300759","ABC Technology Devices"
"0000404093","Hellmut Schirmer"
"0000403126","Patricia Kaplan"
"0000011703","Waffles and Wafers Albany"
"0000405723","Gareth Berner"
"0000401967","Ian Wong"
"0000404575","Helene Teufel"
"T-BIKE08","Bike Shop"
"T-S11B01","PC-World Stuttgart KG"
"0000003402","Hershay Foods - Hamburg"
"0000403127","Clyde Kaufman"
"0000300760","Alltel"
"0000012000","Hoffmann-La Roche"
"0000401968","Cindy Webber"
"0000404094","Erika Scholz"
"0000404576","Steffen Saemann"
"T-BIKE09","Bike Shop"
"T-S11B02","PC-World Stuttgart KG"
"0000003403","Hershay Foods - Frankfurt"
"0000403128","Teresa Kennedy"
"0000401969","Steve Mirror"
"0000404095","Max Eisel"
"0000012001","Schering-Plough HealthCare Products"
"0000405724","Christopher Aake"
"0000300761","Cingular Wireless"
"0000404577","Kirsten Teufel"
"T-S11B03","PC-World Stuttgart KG"
"T-BIKE10","Bike Shop"
"0000003410","Feralloy"
"0000401970","Agnes Abott"
"0000403129","Margaret Kimbell"
"0000404096","Dieter Lebeder"
"0000012002","Schering-Plough Hardware"
"0000405725","Aled Dean"
"0000404578","Werner Oppermann"
"0000300762","Ford Motor Company"
"T-CO05A00","Becker"
"0000003411","Delta Steel"
"0000403130","Russell Kinnell"
"T-S11B04","PC-World Stuttgart KG"
"0000401971","Albert Wong"
"0000404097","Dipl.-Ing. Arno Lehmann"
"0000405726","Jan Morrison"
"0000404579","Josef Marczyschewski"
"0000012003","Minerva Health Care Products"
"T-CO05A01","Becker"
"0000300763","American Tower"
"0000403131","Greg Kipling"
"0000405727","Peter Edgar"
"0000003412","AP Steel"
"T-S11B05","PC-World Stuttgart KG"
"0000404098","Peter Oeben"
"0000401972","Janette Wood"
"0000012004","Bostontea"
"T-CO05A01A","becker 01a"
"0000404580","Claus Nysten"
"0000300764","Siemens America"
"0000403132","Jennifer Noon"
"T-S11B06","PC-World Stuttgart KG"
"0000003413","Schneider & Söhne"
"0000012345","Heinz Customer"
"0000404581","Arno Mayer"
"0000405728","Derek Deufor"
"T-CO05A02","Becker"
"0000403133","Terra Norton"
"0000404099","Mohamed Meuser"
"0000401973","Sarah Miller"
"0000300765","Comp Mart"
"0000003414","Ancofer"
"0000012346","CC Consulting Berlin"
"0000404100","Romeo Schiwy"
"0000401974","Kate Simson"
"0000404582","Jutta Schießl"
"0000405729","The Forte"
"T-S11B07","PC-World Stuttgart KG"
"T-CO05A02A","Becker 02a"
"0000003415","Metallexport"
"0000014000","Werk 1400 Stuttgart"
"0000300766","Digital Tech\, Inc."
"0000403134","Barbara Rendell"
"0000404101","Stefan Schäfer"
"0000401975","Maria Heiden"
"0000404583","Gisela May"
"T-S11B08","PC-World Stuttgart KG"
"T-CO05A03","Becker"
"0000405730","Harkins Williams"
"0000015081","DC Werk 1"
"0000402455","Pat Chang"
"0000003443","Computer Specialists\, Inc."
"0000401976","Greg White"
"0000404102","Waldemar Kievernagel"
"T-CO05A03A","Becker 03a"
"0000404584","Günther Fischer"
"0000300767","GSC Electronics"
"0000405731","Veronica Keen"
"0000016000","Global Industries PLC"
"T-S11B09","PC-World Stuttgart KG"
"0000402456","Mercedes Hunter"
"0000003450","Norbert Neumann"
"0000404103","Bettina von Schimmer"
"0000300770","Patricia Singer"
"0000401977","Greg Blockstein"
"0000404585","Walter Peters"
"T-CO05A04","Becker"
"0000016001","Global Technologies PLC"
"0000405732","Christine Don"
"0000402457","Robert Ewing"
"0000404104","Angelika Kleinertz"
"T-S11B10","PC-World Stuttgart KG"
"0000003451","Anna Ahrens"
"0000300775","Super Store"
"0000401978","John Berger"
"0000404586","Sabine Born"
"T-CO05A04A","Becker 04a"
"0000402458","Jack Winter"
"0000020000","General Manufacturing"
"T-S11B11","PC-World Stuttgart KG"
"0000003452","Karin Keller"
"0000404105","Herta Quante"
"0000404587","Maximilian Petersen"
"0000405733","Ken Courteney"
"0000401979","Jim Setlur"
"0000402459","Joe Curtis"
"0000020001","Harley Sales Hockenheim"
"0000300780","Replication Test"
"T-S11B12","PC-World Stuttgart KG"
"T-CO05A05","Becker"
"0000404106","Jan Schiller"
"0000003453","Susanne Schenk"
"0000404588","Gerd Fischer"
"0000405734","Lion Eskauriatza"
"0000401980","Sheiu Müller"
"0000020002","USA"
"0000404589","Hanife Schielein"
"0000300781","Records Etc."
"T-S11B13","PC-World Stuttgart KG"
"0000404107","Martina Neuhaus"
"T-CO05A05A","Becker 05a"
"0000402460","Kevin Andrew Morrison"
"0000020004","Mass Merchants"
"0000003454","Ina Imhof"
"0000401981","Maria Ventin"
"0000404590","Jennifer Sasse"
"0000300785","CompuDisc Inc"
"T-S11B14","PC-World Stuttgart KG"
"0000404108","Suzan Voltz"
"0000405735","Gwenda Herbert"
"T-CO05A06","Becker"
"0000402461","Tracy Gonzales"
"0000020006","Cash & Carry"
"0000300790","Rema HQ"
"0000401982","Omar Heimburg"
"0000003455","Udo Uhland"
"T-CO05A06A","Becker 06a"
"0000404591","Margareta Tauer"
"0000405736","Ole David"
"0000402462","Tracy Robertson"
"0000020008","Supermarket chains"
"0000404109","Dr. Günther Steinwender"
"0000300791","Rema North"
"T-S11B15","PC-World Stuttgart KG"
"0000401983","Kent Farmer"
"0000003456","Stefan Schäfer"
"T-CO05A07","Becker"
"0000404592","Ingeborg Stahlbock"
"0000405737","De Proctor"
"0000402463","Alex Deford"
"0000300792","Rema Store 1006"
"T-S11B16","PC-World Stuttgart KG"
"0000401984","Mary Richey"
"0000020051","Mail Sorting Center Stuttgart"
"0000404593","Rüdiger Schieder"
"0000404110","Waltraud Leuner"
"0000003457","Barbara Bauer"
"T-CO05A07A","Becker 07a"
"0000405738","Colin Thomas"
"0000402464","Steve Garib"
"0000300793","Rema Store 1008"
"T-S11B17","PC-World Stuttgart KG"
"0000401985","Nanc Justina Turner"
"0000404594","Johann Hinz"
"0000020052","Mail Sorting Center Reutlingen"
"0000003458","Frank Fischer"
"0000300794","Rema Store 1010"
"T-CO05A08","Becker"
"0000404111","Christine Licha"
"0000402465","Agnes Iams"
"0000405739","Ragsdale Humphreys"
"0000401986","Cliff Windham"
"0000404595","Katharina Wöbbe"
"T-S11B18","PC-World Stuttgart KG"
"0000300795","Rema South"
"T-CO05A08A","Becker 08a"
"0000404112","Ludwig Lecinena"
"0000020053","Mail Sorting Center Ulm"
"0000003459","Wanja Wagner"
"0000401987","Jeff Baxter"
"0000402466","Albert Fisher"
"T-S11B19","PC-World Stuttgart KG"
"0000404596","Evin Squires"
"0000300796","Rema Store 1012"
"0000405740","Charles Mon"
"0000003460","Ulla Ungerer"
"T-CO05A09","Becker"
"0000020054","Mail Sorting Center Augsburg"
"0000404113","Ulrike Schlinkmeier"
"T-S11B20","PC-World Stuttgart KG"
"0000300797","Rema Store 1014"
"T-CO05A09A","Becker 09a"
"0000003461","Zoltan Ziegler"
"0000404597","Werner Peters"
"0000405741","Neuwirt Evans"
"0000402467","Edward Kleven"
"0000020304","Metal Trade Inc"
"0000404114","Erwin Sander"
"T-CO05A10","Becker"
"0000300798","Rema Store 1016"
"0000404598","Horst Wollesen"
"0000003462","Sozialamt"
"0000405742","Maggie Yaacov"
"0000402468","Peter MacLean"
"0000022000","IDES France SA"
"T-CO05A10A","Becker 10a"
"0000300799","Emma´s Shop HQ"
"0000404115","Gunda Niemann"
"0000003463","Bernd Berger"
"0000404599","Nazmiye Sabatin"
"0000022222","Customer with Web Access"
"0000405743","Elena Lienhardt"
"0000402469","Douglas Calligan"
"T-CO05A11","Becker"
"0000300800","Emma`s Shop North"
"0000404116","Christina Ernst"
"0000003464","Markus Miller"
"0000023000","IDES Spanien"
"0000404600","Rudolf Wolf"
"T-CO05A11A","Becker 11a"
"0000405872","Betram Keksesser"
"0000300801","Emma`s Shop 1066"
"0000402470","Johny Hampton"
"0000404117","Frank Franceschini"
"0000003465","Michaela Meier"
"T-CO05A12","Becker"
"0000404601","Hilde Petereit"
"0000300802","Emma`s Shop 1068"
"0000405873","Nele Stöven"
"0000402471","Peter Hammer"
"0000003466","Susanne Schmid"
"0000023001","Motomarkt Zweigstelle"
"0000404118","Joachim Franceschini"
"T-CO05A12A","Becker 12a"
"0000402472","Janett Smith"
"0000003467","Wolfgang Weber"
"0000023420","Wine Company Inc."
"T-CO05A13","Becker"
"0000300803","Emma´s Shop South"
"0000402473","David Yang"
"0000404119","Christine Onescheit"
"0000405992","Syntax Inc."
"0000404602","Claus Heuler"
"0000003468","Sabine Schulze"
"T-CO05A13A","Becker 13a"
"0000023421","The Wine Consignee Inc."
"0000300804","Emma`s Shop 1070"
"0000402474","Chris Cooper"
"0000404120","Irma Foerster"
"0000003469","Herbert Huber"
"0000404603","Karl-Heinz Balghuber"
"0000406404","Janet Joplin"
"0000023422","BZ Wines Inc."
"T-CO05A14","Becker"
"0000300805","Emma`s Shop 1072"
"0000402475","Jutta Loo"
"0000404121","Margarethe Foerster"
"0000003470","Matthias Mayer"
"0000404604","Ilse Wollesen"
"0000406700","John Miller"
"0000023423","The Wine Syndicate Inc."
"0000300806","Joe´s Stores HQ"
"T-CO05A14A","Becker 14a"
"0000402476","Ronald Miller"
"0000404605","Hans-Joachim Manthei"
"0000406723","Jim Miller"
"0000003471","Barbara Beckmann"
"0000404122","Anneliese Haimerl"
"T-CO05A15","Becker"
"0000027182","Johnson Food Center Inc."
"0000300807","Joe´s Stores North"
"0000402477","Anne Shariffit"
"0000404606","Klara E. Sager"
"0000003472","Karoline Kraft"
"0000407112","MICHAEL RUBIN"
"0000404123","Heike Osten"
"T-CO05A15A","Becker 15a"
"0000030000","IDES US Inc."
"0000402478","Geoffrey Grant"
"0000404607","Heinz Erpenbach"
"0000300808","Joe´s Store 1106"
"0000003473","Rolf Rothmann"
"0000407113","MATTHEW POWERS"
"0000404124","Hertha Weißhuhn"
"T-CO05A16","Becker"
"0000030099","Smart Mart"
"0000402479","Don Hopkins"
"0000404608","Hans Schiereis"
"0000300809","Joe´s Store 1108"
"0000003474","TCC  AG"
"0000404125","Walter Peters"
"0000407114","George Miller"
"T-CO05A16A","Becker 16a"
"0000030200","Wal-Mart"
"0000402480","Michael Trully"
"0000300810","Joe´s Store 1110"
"0000404609","Ursula Weiß"
"0000404126","Matthias Pargent"
"0000003475","Hoffmann Immobilien AG"
"0000407115","ALEXIS LONG"
"0000030202","IDONWANAPAY  Stores"
"0000404610","Bruno Wallis"
"0000402481","Julia O'Hara"
"0000300811","Joe´s Stores South"
"0000404127","Romina von Jordans"
"0000003476","Polis Immobilien Fuehrer"
"0000407140","Alexa Lynch"
"0000030210","ABB Company"
"0000404128","Minna Racky"
"0000404611","Stefanie Nienhüser"
"0000300812","Joe´s Store 1112"
"0000003477","Ferdinand Fichtel"
"0000402482","Maria Wong"
"0000407190","Klara Landwehr"
"0000030220","MAB Stores Inc."
"0000402483","Silvia Webber"
"0000404612","Milena Wallis"
"0000003500","Hever Industrial UK"
"0000404129","Maria Müller"
"0000300813","Joe´s Store 1114"
"0000402484","Patrick Mirror"
"0000030250","MAB Company"
"0000407250","liebwin ching-scholer"
"0000404613","Christian Niermann"
"0000404130","Peter Fleher"
"0000300814","Joe´s Store 1116"
"0000003504","Special Events Experts"
"0000401988","Andrew Sallis"
"0000030300","Emerging Suppliers"
"0000407257","Alexa Lynch"
"0000300815","Jim´s Mart HQ"
"0000404131","Theodor Fleher"
"0000402485","Dominique Abott"
"0000404614","Günter Nüsser"
"0000401989","Hugo Pickett"
"T-S11B21","PC-World Stuttgart KG"
"0000003505","Furniture World"
"0000030455","Cilox HiTech"
"0000402486","Sarah Wong"
"0000404132","Kornelia Fleischer"
"0000407353","Mary Davis"
"0000300816","Jim´s Mart North"
"T-S11B22","PC-World Stuttgart KG"
"0000404615","Jörg Mayer"
"0000401990","John Adams"
"0000003506","Adventure Travel Consultants"
"0000032120","ALT's Favorite Customer"
"0000404133","Beate Fleischer"
"0000402487","Patricia Wood"
"0000407354","Scott Parker"
"0000300817","Jim´s Mart 1026"
"T-S11B23","PC-World Stuttgart KG"
"0000401991","Lee Parker"
"0000404616","Irmgard Spottke"
"0000404134","Irma Schiller"
"0000032121","Customer's Favorite Customer"
"T-S11B24","PC-World Stuttgart KG"
"0000407387","Peter Johnson"
"0000003507","Office Supplies Incorporated"
"0000404617","Mike Mayer"
"0000300818","Jim´s Mart 1028"
"0000401992","Emma Karon"
"0000402488","Jenna Miller"
"0000033333","JR Medical Inc"
"0000407582","Wayne Coleman"
"0000404618","Frieda Niemeyer"
"T-S11B25","PC-World Stuttgart KG"
"0000404135","Hildegard Quang Ve"
"0000003508","Greater Psychological Center"
"0000402489","Rodriguez Simson"
"0000401993","Kenny A Grin"
"0000300819","Jim´s Mart South"
"T-S11B26","PC-World Stuttgart KG"
"0000407583","CRANE JOHN INCORPORATED"
"0000404619","Arzu Stange"
"0000038000","Denver Distribution center"
"0000300820","Jim´s Mart 1030"
"0000404136","Martin Abbas-Naqui"
"0000401994","John Paul"
"0000003509","Philadelphia Security Inc."
"0000402490","Ian Heiden"
"0000040000","Super-Mart"
"0000404620","Helga Michel"
"0000407584","FINCASTLE INCORPORATED"
"0000401995","Roger Green"
"T-S11B27","PC-World Stuttgart KG"
"0000300821","Jim´s Mart 1032"
"0000404137","Heike Metzler"
"0000003510","Damien International"
"0000040001","Super-Mart"
"0000407585","BILL WINFREE"
"0000404621","Hermann Sannowitz"
"0000401996","Laurel K. Hall"
"T-S11B28","PC-World Stuttgart KG"
"0000300822","Everything at Al´s HQ"
"0000404138","Wolfgang Schwarz"
"0000003511","Johnson Cablevision"
"0000040002","Krogertsens"
"0000404622","Sieglinde Weinig"
"0000407645","Miller's Best Inc."
"0000401997","Chelsa Quinn McFarland"
"0000404139","Adam Schilling"
"T-S11B29","PC-World Stuttgart KG"
"0000300823","Everything at Al´s North"
"0000003512","Computer World"
"0000040003","Krogertsens"
"0000404623","Karin Nyßen"
"0000407651","Walter Service"
"0000401998","Andrew Walton"
"T-S11B30","PC-World Stuttgart KG"
"0000040004","Krogertsens"
"0000003550","Distribution Plant 3500"
"0000404624","Jan Eric Peters"
"0000407654","Cross Worlds Consulting"
"0000401999","Robert Perez"
"0000300824","Everything at Al´s 1206"
"T-S11C00","IT-Services AG"
